Year;Date;Month;Region;Ocurrence
2016;01-01-2016;DICIEMBRE;V;149
2016;01-01-2016;DICIEMBRE;RM;81
2016;01-01-2016;DICIEMBRE;VI;38
2016;01-01-2016;DICIEMBRE;VII;148
2016;01-01-2016;DICIEMBRE;VIII;352
2016;01-01-2016;DICIEMBRE;IX;81
2016;01-01-2016;DICIEMBRE;XIV;13
2016;01-01-2016;DICIEMBRE;X;19
2016;01-01-2016;DICIEMBRE;XI;9
2016;01-01-2016;DICIEMBRE;XII;2
2016;01-01-2016;ENERO;III;3
2016;01-01-2016;ENERO;IV;22
2016;01-01-2016;ENERO;V;192
2016;01-01-2016;ENERO;RM;40
2016;01-01-2016;ENERO;VI;51
2016;01-01-2016;ENERO;VII;159
2016;01-01-2016;ENERO;VIII;618
2016;01-01-2016;ENERO;IX;239
2016;01-01-2016;ENERO;XIV;42
2016;01-01-2016;ENERO;X;61
2016;01-01-2016;ENERO;XI;15
2016;01-01-2016;ENERO;XII;11
2016;01-01-2016;FEBRERO;III;10
2016;01-01-2016;FEBRERO;IV;35
2016;01-01-2016;FEBRERO;V;193
2016;01-01-2016;FEBRERO;RM;72
2016;01-01-2016;FEBRERO;VI;46
2016;01-01-2016;FEBRERO;VII;229
2016;01-01-2016;FEBRERO;VIII;790
2016;01-01-2016;FEBRERO;IX;444
2016;01-01-2016;FEBRERO;XIV;52
2016;01-01-2016;FEBRERO;X;107
2016;01-01-2016;FEBRERO;XI;8
2016;01-01-2016;FEBRERO;XII;5
2016;01-01-2016;MARZO;III;3
2016;01-01-2016;MARZO;IV;9
2016;01-01-2016;MARZO;V;94
2016;01-01-2016;MARZO;RM;40
2016;01-01-2016;MARZO;VI;39
2016;01-01-2016;MARZO;VII;172
2016;01-01-2016;MARZO;VIII;671
2016;01-01-2016;MARZO;IX;473
2016;01-01-2016;MARZO;XIV;62
2016;01-01-2016;MARZO;X;109
2016;01-01-2016;MARZO;XI;3
2016;01-01-2016;MARZO;XII;2
2016;01-01-2016;ABRIL;III;2
2016;01-01-2016;ABRIL;IV;3
2016;01-01-2016;ABRIL;V;35
2016;01-01-2016;ABRIL;RM;4
2016;01-01-2016;ABRIL;VI;12
2016;01-01-2016;ABRIL;VII;45
2016;01-01-2016;ABRIL;VIII;103
2016;01-01-2016;ABRIL;IX;60
2016;01-01-2016;ABRIL;XIV;7
2016;01-01-2016;ABRIL;X;15
2016;01-01-2016;ABRIL;XI;1
2016;01-01-2016;ABRIL;XII;1
2016;01-01-2016;MAYO;III;2
2016;01-01-2016;MAYO;IV;0
2016;01-01-2016;MAYO;V;5
2016;01-01-2016;MAYO;RM;3
2016;01-01-2016;MAYO;VI;0
2016;01-01-2016;MAYO;VII;0
2016;01-01-2016;MAYO;VIII;1
2016;01-01-2016;MAYO;IX;3
2016;01-01-2016;MAYO;XIV;2
2016;01-01-2016;MAYO;X;6
2016;01-01-2016;MAYO;XI;0
2016;01-01-2016;MAYO;XII;0
2016;01-01-2016;JUNIO;III;1
2016;01-01-2016;JUNIO;IV;0
2016;01-01-2016;JUNIO;V;1
2016;01-01-2016;JUNIO;RM;2
2016;01-01-2016;JUNIO;VI;0
2016;01-01-2016;JUNIO;VII;0
2016;01-01-2016;JUNIO;VIII;0
2016;01-01-2016;JUNIO;IX;1
2016;01-01-2016;JUNIO;XIV;0
2016;01-01-2016;JUNIO;X;0
2016;01-01-2016;JUNIO;XI;1
2016;01-01-2016;JUNIO;XII;0
2017;01-01-2017;JULIO;XV;0
2017;01-01-2017;JULIO;I;0
2017;01-01-2017;JULIO;II;0
2017;01-01-2017;JULIO;III;2
2017;01-01-2017;JULIO;IV;0
2017;01-01-2017;JULIO;V;1
2017;01-01-2017;JULIO;RM;1
2017;01-01-2017;JULIO;VI;0
2017;01-01-2017;JULIO;VII;0
2017;01-01-2017;JULIO;VIII;0
2017;01-01-2017;JULIO;IX;0
2017;01-01-2017;JULIO;XIV;0
2017;01-01-2017;JULIO;X;0
2017;01-01-2017;JULIO;XI;2
2017;01-01-2017;JULIO;XII;0
2017;01-01-2017;AGOSTO;XV;0
2017;01-01-2017;AGOSTO;I;0
2017;01-01-2017;AGOSTO;II;0
2017;01-01-2017;AGOSTO;III;1
2017;01-01-2017;AGOSTO;IV;1
2017;01-01-2017;AGOSTO;V;11
2017;01-01-2017;AGOSTO;RM;0
2017;01-01-2017;AGOSTO;VI;0
2017;01-01-2017;AGOSTO;VII;2
2017;01-01-2017;AGOSTO;VIII;2
2017;01-01-2017;AGOSTO;IX;0
2017;01-01-2017;AGOSTO;XIV;0
2017;01-01-2017;AGOSTO;X;0
2017;01-01-2017;AGOSTO;XI;0
2017;01-01-2017;AGOSTO;XII;1
2017;01-01-2017;SEPTIEMBRE;XV;0
2017;01-01-2017;SEPTIEMBRE;I;0
2017;01-01-2017;SEPTIEMBRE;II;0
2017;01-01-2017;SEPTIEMBRE;III;2
2017;01-01-2017;SEPTIEMBRE;IV;3
2017;01-01-2017;SEPTIEMBRE;V;28
2017;01-01-2017;SEPTIEMBRE;RM;4
2017;01-01-2017;SEPTIEMBRE;VI;1
2017;01-01-2017;SEPTIEMBRE;VII;21
2017;01-01-2017;SEPTIEMBRE;VIII;40
2017;01-01-2017;SEPTIEMBRE;IX;19
2017;01-01-2017;SEPTIEMBRE;XIV;5
2017;01-01-2017;SEPTIEMBRE;X;3
2017;01-01-2017;SEPTIEMBRE;XI;9
2017;01-01-2017;SEPTIEMBRE;XII;5
2017;01-01-2017;OCTUBRE;XV;0
2017;01-01-2017;OCTUBRE;I;0
2017;01-01-2017;OCTUBRE;II;0
2017;01-01-2017;OCTUBRE;III;2
2017;01-01-2017;OCTUBRE;IV;8
2017;01-01-2017;OCTUBRE;V;71
2017;01-01-2017;OCTUBRE;RM;37
2017;01-01-2017;OCTUBRE;VI;7
2017;01-01-2017;OCTUBRE;VII;15
2017;01-01-2017;OCTUBRE;VIII;37
2017;01-01-2017;OCTUBRE;IX;11
2017;01-01-2017;OCTUBRE;XIV;3
2017;01-01-2017;OCTUBRE;X;2
2017;01-01-2017;OCTUBRE;XI;4
2017;01-01-2017;OCTUBRE;XII;5
2017;01-01-2017;NOVIEMBRE;XV;0
2017;01-01-2017;NOVIEMBRE;I;0
2017;01-01-2017;NOVIEMBRE;II;0
2017;01-01-2017;NOVIEMBRE;III;1
2017;01-01-2017;NOVIEMBRE;IV;17
2017;01-01-2017;NOVIEMBRE;V;210
2017;01-01-2017;NOVIEMBRE;RM;93
2017;01-01-2017;NOVIEMBRE;VI;41
2017;01-01-2017;NOVIEMBRE;VII;69
2017;01-01-2017;NOVIEMBRE;VIII;194
2017;01-01-2017;NOVIEMBRE;IX;50
2017;01-01-2017;NOVIEMBRE;XIV;13
2017;01-01-2017;NOVIEMBRE;X;7
2017;01-01-2017;NOVIEMBRE;XI;2
2017;01-01-2017;NOVIEMBRE;XII;5
2017;01-01-2017;DICIEMBRE;XV;0
2017;01-01-2017;DICIEMBRE;I;0
2017;01-01-2017;DICIEMBRE;II;0
2017;01-01-2017;DICIEMBRE;III;2
2017;01-01-2017;DICIEMBRE;IV;22
2017;01-01-2017;DICIEMBRE;V;166
2017;01-01-2017;DICIEMBRE;RM;79
2017;01-01-2017;DICIEMBRE;VI;74
2017;01-01-2017;DICIEMBRE;VII;136
2017;01-01-2017;DICIEMBRE;VIII;362
2017;01-01-2017;DICIEMBRE;IX;101
2017;01-01-2017;DICIEMBRE;XIV;9
2017;01-01-2017;DICIEMBRE;X;17
2017;01-01-2017;DICIEMBRE;XI;4
2017;01-01-2017;DICIEMBRE;XII;3
2017;01-01-2017;ENERO;XV;1
2017;01-01-2017;ENERO;I;0
2017;01-01-2017;ENERO;II;0
2017;01-01-2017;ENERO;III;1
2017;01-01-2017;ENERO;IV;23
2017;01-01-2017;ENERO;V;179
2017;01-01-2017;ENERO;RM;80
2017;01-01-2017;ENERO;VI;63
2017;01-01-2017;ENERO;VII;200
2017;01-01-2017;ENERO;VIII;720
2017;01-01-2017;ENERO;IX;222
2017;01-01-2017;ENERO;XIV;23
2017;01-01-2017;ENERO;X;21
2017;01-01-2017;ENERO;XI;0
2017;01-01-2017;ENERO;XII;5
2017;01-01-2017;FEBRERO;XV;0
2017;01-01-2017;FEBRERO;I;0
2017;01-01-2017;FEBRERO;II;0
2017;01-01-2017;FEBRERO;III;0
2017;01-01-2017;FEBRERO;IV;10
2017;01-01-2017;FEBRERO;V;109
2017;01-01-2017;FEBRERO;RM;44
2017;01-01-2017;FEBRERO;VI;32
2017;01-01-2017;FEBRERO;VII;74
2017;01-01-2017;FEBRERO;VIII;238
2017;01-01-2017;FEBRERO;IX;150
2017;01-01-2017;FEBRERO;XIV;21
2017;01-01-2017;FEBRERO;X;20
2017;01-01-2017;FEBRERO;XI;0
2017;01-01-2017;FEBRERO;XII;3
2017;01-01-2017;MARZO;XV;0
2017;01-01-2017;MARZO;I;0
2017;01-01-2017;MARZO;II;0
2017;01-01-2017;MARZO;III;2
2017;01-01-2017;MARZO;IV;9
2017;01-01-2017;MARZO;V;92
2017;01-01-2017;MARZO;RM;26
2017;01-01-2017;MARZO;VI;19
2017;01-01-2017;MARZO;VII;81
2017;01-01-2017;MARZO;VIII;242
2017;01-01-2017;MARZO;IX;157
2017;01-01-2017;MARZO;XIV;14
2017;01-01-2017;MARZO;X;5
2017;01-01-2017;MARZO;XI;0
2017;01-01-2017;MARZO;XII;0
2017;01-01-2017;ABRIL;XV;0
2017;01-01-2017;ABRIL;I;0
2017;01-01-2017;ABRIL;II;0
2017;01-01-2017;ABRIL;III;1
2017;01-01-2017;ABRIL;IV;8
2017;01-01-2017;ABRIL;V;65
2017;01-01-2017;ABRIL;RM;20
2017;01-01-2017;ABRIL;VI;15
2017;01-01-2017;ABRIL;VII;29
2017;01-01-2017;ABRIL;VIII;113
2017;01-01-2017;ABRIL;IX;42
2017;01-01-2017;ABRIL;XIV;4
2017;01-01-2017;ABRIL;X;3
2017;01-01-2017;ABRIL;XI;0
2017;01-01-2017;ABRIL;XII;1
2017;01-01-2017;MAYO;XV;0
2017;01-01-2017;MAYO;I;0
2017;01-01-2017;MAYO;II;0
2017;01-01-2017;MAYO;III;0
2017;01-01-2017;MAYO;IV;0
2017;01-01-2017;MAYO;V;26
2017;01-01-2017;MAYO;RM;3
2017;01-01-2017;MAYO;VI;1
2017;01-01-2017;MAYO;VII;3
2017;01-01-2017;MAYO;VIII;2
2017;01-01-2017;MAYO;IX;1
2017;01-01-2017;MAYO;XIV;0
2017;01-01-2017;MAYO;X;0
2017;01-01-2017;MAYO;XI;0
2017;01-01-2017;MAYO;XII;0
2017;01-01-2017;JUNIO;XV;0
2017;01-01-2017;JUNIO;I;0
2017;01-01-2017;JUNIO;II;0
2017;01-01-2017;JUNIO;III;0
2017;01-01-2017;JUNIO;IV;0
2017;01-01-2017;JUNIO;V;3
2017;01-01-2017;JUNIO;RM;1
2017;01-01-2017;JUNIO;VI;2
2017;01-01-2017;JUNIO;VII;1
2017;01-01-2017;JUNIO;VIII;1
2017;01-01-2017;JUNIO;IX;0
2017;01-01-2017;JUNIO;XIV;0
2017;01-01-2017;JUNIO;X;0
2017;01-01-2017;JUNIO;XI;0
2017;01-01-2017;JUNIO;XII;0
2018;01-01-2018;JULIO;XV;0
2018;01-01-2018;JULIO;I;0
2018;01-01-2018;JULIO;II;0
2018;01-01-2018;JULIO;III;0
2018;01-01-2018;JULIO;IV;0
2018;01-01-2018;JULIO;V;10
2018;01-01-2018;JULIO;RM;1
2018;01-01-2018;JULIO;VI;2
2018;01-01-2018;JULIO;VII;0
2018;01-01-2018;JULIO;VIII;1
2018;01-01-2018;JULIO;IX;1
2018;01-01-2018;JULIO;XIV;0
2018;01-01-2018;JULIO;X;0
2018;01-01-2018;JULIO;XI;0
2018;01-01-2018;JULIO;XII;0
2018;01-01-2018;AGOSTO;XV;0
2018;01-01-2018;AGOSTO;I;0
2018;01-01-2018;AGOSTO;II;0
2018;01-01-2018;AGOSTO;III;0
2018;01-01-2018;AGOSTO;IV;0
2018;01-01-2018;AGOSTO;V;5
2018;01-01-2018;AGOSTO;RM;0
2018;01-01-2018;AGOSTO;VI;0
2018;01-01-2018;AGOSTO;VII;0
2018;01-01-2018;AGOSTO;VIII;1
2018;01-01-2018;AGOSTO;IX;1
2018;01-01-2018;AGOSTO;XIV;0
2018;01-01-2018;AGOSTO;X;0
2018;01-01-2018;AGOSTO;XI;0
2018;01-01-2018;AGOSTO;XII;0
2018;01-01-2018;SEPTIEMBRE;XV;0
2018;01-01-2018;SEPTIEMBRE;I;0
2018;01-01-2018;SEPTIEMBRE;II;0
2018;01-01-2018;SEPTIEMBRE;III;1
2018;01-01-2018;SEPTIEMBRE;IV;0
2018;01-01-2018;SEPTIEMBRE;V;30
2018;01-01-2018;SEPTIEMBRE;RM;1
2018;01-01-2018;SEPTIEMBRE;VI;1
2018;01-01-2018;SEPTIEMBRE;VII;7
2018;01-01-2018;SEPTIEMBRE;VIII;2
2018;01-01-2018;SEPTIEMBRE;IX;1
2018;01-01-2018;SEPTIEMBRE;XIV;0
2018;01-01-2018;SEPTIEMBRE;X;1
2018;01-01-2018;SEPTIEMBRE;XI;0
2018;01-01-2018;SEPTIEMBRE;XII;1
2018;01-01-2018;OCTUBRE;XV;0
2018;01-01-2018;OCTUBRE;I;0
2018;01-01-2018;OCTUBRE;II;0
2018;01-01-2018;OCTUBRE;III;0
2018;01-01-2018;OCTUBRE;IV;5
2018;01-01-2018;OCTUBRE;V;15
2018;01-01-2018;OCTUBRE;RM;16
2018;01-01-2018;OCTUBRE;VI;5
2018;01-01-2018;OCTUBRE;VII;10
2018;01-01-2018;OCTUBRE;VIII;22
2018;01-01-2018;OCTUBRE;IX;8
2018;01-01-2018;OCTUBRE;XIV;0
2018;01-01-2018;OCTUBRE;X;0
2018;01-01-2018;OCTUBRE;XI;1
2018;01-01-2018;OCTUBRE;XII;0
2018;01-01-2018;NOVIEMBRE;XV;2
2018;01-01-2018;NOVIEMBRE;I;0
2018;01-01-2018;NOVIEMBRE;II;0
2018;01-01-2018;NOVIEMBRE;III;3
2018;01-01-2018;NOVIEMBRE;IV;22
2018;01-01-2018;NOVIEMBRE;V;132
2018;01-01-2018;NOVIEMBRE;RM;92
2018;01-01-2018;NOVIEMBRE;VI;20
2018;01-01-2018;NOVIEMBRE;VII;33
2018;01-01-2018;NOVIEMBRE;VIII;123
2018;01-01-2018;NOVIEMBRE;IX;68
2018;01-01-2018;NOVIEMBRE;XIV;5
2018;01-01-2018;NOVIEMBRE;X;36
2018;01-01-2018;NOVIEMBRE;XI;1
2018;01-01-2018;NOVIEMBRE;XII;1
2018;01-01-2018;DICIEMBRE;XV;2
2018;01-01-2018;DICIEMBRE;I;0
2018;01-01-2018;DICIEMBRE;II;0
2018;01-01-2018;DICIEMBRE;III;5
2018;01-01-2018;DICIEMBRE;IV;21
2018;01-01-2018;DICIEMBRE;V;184
2018;01-01-2018;DICIEMBRE;RM;118
2018;01-01-2018;DICIEMBRE;VI;47
2018;01-01-2018;DICIEMBRE;VII;125
2018;01-01-2018;DICIEMBRE;VIII;279
2018;01-01-2018;DICIEMBRE;IX;170
2018;01-01-2018;DICIEMBRE;XIV;10
2018;01-01-2018;DICIEMBRE;X;22
2018;01-01-2018;DICIEMBRE;XI;7
2018;01-01-2018;DICIEMBRE;XII;3
2018;01-01-2018;ENERO;XV;0
2018;01-01-2018;ENERO;I;0
2018;01-01-2018;ENERO;II;0
2018;01-01-2018;ENERO;III;1
2018;01-01-2018;ENERO;IV;22
2018;01-01-2018;ENERO;V;189
2018;01-01-2018;ENERO;RM;94
2018;01-01-2018;ENERO;VI;78
2018;01-01-2018;ENERO;VII;204
2018;01-01-2018;ENERO;VIII;633
2018;01-01-2018;ENERO;IX;261
2018;01-01-2018;ENERO;XIV;27
2018;01-01-2018;ENERO;X;33
2018;01-01-2018;ENERO;XI;4
2018;01-01-2018;ENERO;XII;3
2018;01-01-2018;FEBRERO;XV;2
2018;01-01-2018;FEBRERO;I;0
2018;01-01-2018;FEBRERO;II;0
2018;01-01-2018;FEBRERO;III;4
2018;01-01-2018;FEBRERO;IV;24
2018;01-01-2018;FEBRERO;V;119
2018;01-01-2018;FEBRERO;RM;85
2018;01-01-2018;FEBRERO;VI;60
2018;01-01-2018;FEBRERO;VII;168
2018;01-01-2018;FEBRERO;VIII;573
2018;01-01-2018;FEBRERO;IX;288
2018;01-01-2018;FEBRERO;XIV;20
2018;01-01-2018;FEBRERO;X;47
2018;01-01-2018;FEBRERO;XI;6
2018;01-01-2018;FEBRERO;XII;2
2018;01-01-2018;MARZO;XV;0
2018;01-01-2018;MARZO;I;0
2018;01-01-2018;MARZO;II;0
2018;01-01-2018;MARZO;III;3
2018;01-01-2018;MARZO;IV;11
2018;01-01-2018;MARZO;V;178
2018;01-01-2018;MARZO;RM;63
2018;01-01-2018;MARZO;VI;55
2018;01-01-2018;MARZO;VII;190
2018;01-01-2018;MARZO;VIII;403
2018;01-01-2018;MARZO;IX;148
2018;01-01-2018;MARZO;XIV;19
2018;01-01-2018;MARZO;X;17
2018;01-01-2018;MARZO;XI;1
2018;01-01-2018;MARZO;XII;1
2018;01-01-2018;ABRIL;XV;0
2018;01-01-2018;ABRIL;I;0
2018;01-01-2018;ABRIL;II;0
2018;01-01-2018;ABRIL;III;3
2018;01-01-2018;ABRIL;IV;4
2018;01-01-2018;ABRIL;V;55
2018;01-01-2018;ABRIL;RM;13
2018;01-01-2018;ABRIL;VI;22
2018;01-01-2018;ABRIL;VII;52
2018;01-01-2018;ABRIL;VIII;76
2018;01-01-2018;ABRIL;IX;23
2018;01-01-2018;ABRIL;XIV;3
2018;01-01-2018;ABRIL;X;1
2018;01-01-2018;ABRIL;XI;1
2018;01-01-2018;ABRIL;XII;1
2018;01-01-2018;MAYO;XV;0
2018;01-01-2018;MAYO;I;0
2018;01-01-2018;MAYO;II;0
2018;01-01-2018;MAYO;III;0
2018;01-01-2018;MAYO;IV;0
2018;01-01-2018;MAYO;V;57
2018;01-01-2018;MAYO;RM;15
2018;01-01-2018;MAYO;VI;5
2018;01-01-2018;MAYO;VII;13
2018;01-01-2018;MAYO;VIII;2
2018;01-01-2018;MAYO;IX;0
2018;01-01-2018;MAYO;XIV;0
2018;01-01-2018;MAYO;X;0
2018;01-01-2018;MAYO;XI;0
2018;01-01-2018;MAYO;XII;0
2018;01-01-2018;JUNIO;XV;0
2018;01-01-2018;JUNIO;I;1
2018;01-01-2018;JUNIO;II;0
2018;01-01-2018;JUNIO;III;0
2018;01-01-2018;JUNIO;IV;1
2018;01-01-2018;JUNIO;V;12
2018;01-01-2018;JUNIO;RM;3
2018;01-01-2018;JUNIO;VI;1
2018;01-01-2018;JUNIO;VII;0
2018;01-01-2018;JUNIO;VIII;1
2018;01-01-2018;JUNIO;IX;0
2018;01-01-2018;JUNIO;XIV;0
2018;01-01-2018;JUNIO;X;0
2018;01-01-2018;JUNIO;XI;0
2018;01-01-2018;JUNIO;XII;0
2019;01-01-2019;JULIO;XV;0
2019;01-01-2019;JULIO;I;1
2019;01-01-2019;JULIO;II;0
2019;01-01-2019;JULIO;III;0
2019;01-01-2019;JULIO;IV;0
2019;01-01-2019;JULIO;V;2
2019;01-01-2019;JULIO;RM;1
2019;01-01-2019;JULIO;VI;2
2019;01-01-2019;JULIO;VII;0
2019;01-01-2019;JULIO;XVI;0
2019;01-01-2019;JULIO;VIII;0
2019;01-01-2019;JULIO;IX;1
2019;01-01-2019;JULIO;XIV;0
2019;01-01-2019;JULIO;X;1
2019;01-01-2019;JULIO;XI;1
2019;01-01-2019;AGOSTO;XV;1
2019;01-01-2019;AGOSTO;I;0
2019;01-01-2019;AGOSTO;II;0
2019;01-01-2019;AGOSTO;III;2
2019;01-01-2019;AGOSTO;IV;4
2019;01-01-2019;AGOSTO;V;10
2019;01-01-2019;AGOSTO;RM;4
2019;01-01-2019;AGOSTO;VI;4
2019;01-01-2019;AGOSTO;VII;6
2019;01-01-2019;AGOSTO;XVI;0
2019;01-01-2019;AGOSTO;VIII;0
2019;01-01-2019;AGOSTO;IX;1
2019;01-01-2019;AGOSTO;XIV;0
2019;01-01-2019;AGOSTO;X;0
2019;01-01-2019;AGOSTO;XI;1
2019;01-01-2019;SEPTIEMBRE;XV;2
2019;01-01-2019;SEPTIEMBRE;I;0
2019;01-01-2019;SEPTIEMBRE;II;0
2019;01-01-2019;SEPTIEMBRE;III;0
2019;01-01-2019;SEPTIEMBRE;IV;11
2019;01-01-2019;SEPTIEMBRE;V;9
2019;01-01-2019;SEPTIEMBRE;RM;12
2019;01-01-2019;SEPTIEMBRE;VI;5
2019;01-01-2019;SEPTIEMBRE;VII;19
2019;01-01-2019;SEPTIEMBRE;XVI;2
2019;01-01-2019;SEPTIEMBRE;VIII;15
2019;01-01-2019;SEPTIEMBRE;IX;4
2019;01-01-2019;SEPTIEMBRE;XIV;0
2019;01-01-2019;SEPTIEMBRE;X;0
2019;01-01-2019;SEPTIEMBRE;XI;2
2019;01-01-2019;OCTUBRE;XV;0
2019;01-01-2019;OCTUBRE;I;0
2019;01-01-2019;OCTUBRE;II;0
2019;01-01-2019;OCTUBRE;III;2
2019;01-01-2019;OCTUBRE;IV;15
2019;01-01-2019;OCTUBRE;V;24
2019;01-01-2019;OCTUBRE;RM;27
2019;01-01-2019;OCTUBRE;VI;9
2019;01-01-2019;OCTUBRE;VII;25
2019;01-01-2019;OCTUBRE;XVI;2
2019;01-01-2019;OCTUBRE;VIII;27
2019;01-01-2019;OCTUBRE;IX;2
2019;01-01-2019;OCTUBRE;XIV;0
2019;01-01-2019;OCTUBRE;X;1
2019;01-01-2019;OCTUBRE;XI;2
2019;01-01-2019;NOVIEMBRE;XV;1
2019;01-01-2019;NOVIEMBRE;I;1
2019;01-01-2019;NOVIEMBRE;II;0
2019;01-01-2019;NOVIEMBRE;III;1
2019;01-01-2019;NOVIEMBRE;IV;12
2019;01-01-2019;NOVIEMBRE;V;146
2019;01-01-2019;NOVIEMBRE;RM;121
2019;01-01-2019;NOVIEMBRE;VI;34
2019;01-01-2019;NOVIEMBRE;VII;40
2019;01-01-2019;NOVIEMBRE;XVI;20
2019;01-01-2019;NOVIEMBRE;VIII;77
2019;01-01-2019;NOVIEMBRE;IX;42
2019;01-01-2019;NOVIEMBRE;XIV;3
2019;01-01-2019;NOVIEMBRE;X;4
2019;01-01-2019;NOVIEMBRE;XI;1
2019;01-01-2019;DICIEMBRE;XV;0
2019;01-01-2019;DICIEMBRE;I;0
2019;01-01-2019;DICIEMBRE;II;0
2019;01-01-2019;DICIEMBRE;III;7
2019;01-01-2019;DICIEMBRE;IV;9
2019;01-01-2019;DICIEMBRE;V;192
2019;01-01-2019;DICIEMBRE;RM;92
2019;01-01-2019;DICIEMBRE;VI;58
2019;01-01-2019;DICIEMBRE;VII;159
2019;01-01-2019;DICIEMBRE;XVI;44
2019;01-01-2019;DICIEMBRE;VIII;281
2019;01-01-2019;DICIEMBRE;IX;158
2019;01-01-2019;DICIEMBRE;XIV;4
2019;01-01-2019;DICIEMBRE;X;32
2019;01-01-2019;DICIEMBRE;XI;7
2019;01-01-2019;ENERO;XV;4
2019;01-01-2019;ENERO;I;0
2019;01-01-2019;ENERO;II;0
2019;01-01-2019;ENERO;III;8
2019;01-01-2019;ENERO;IV;15
2019;01-01-2019;ENERO;V;171
2019;01-01-2019;ENERO;RM;106
2019;01-01-2019;ENERO;VI;89
2019;01-01-2019;ENERO;VII;238
2019;01-01-2019;ENERO;XVI;140
2019;01-01-2019;ENERO;VIII;594
2019;01-01-2019;ENERO;IX;299
2019;01-01-2019;ENERO;XIV;16
2019;01-01-2019;ENERO;X;27
2019;01-01-2019;ENERO;XI;6
2019;01-01-2019;FEBRERO;XV;0
2019;01-01-2019;FEBRERO;I;0
2019;01-01-2019;FEBRERO;II;0
2019;01-01-2019;FEBRERO;III;1
2019;01-01-2019;FEBRERO;IV;8
2019;01-01-2019;FEBRERO;V;115
2019;01-01-2019;FEBRERO;RM;71
2019;01-01-2019;FEBRERO;VI;52
2019;01-01-2019;FEBRERO;VII;178
2019;01-01-2019;FEBRERO;XVI;143
2019;01-01-2019;FEBRERO;VIII;487
2019;01-01-2019;FEBRERO;IX;334
2019;01-01-2019;FEBRERO;XIV;42
2019;01-01-2019;FEBRERO;X;54
2019;01-01-2019;FEBRERO;XI;15
2019;01-01-2019;MARZO;XV;2
2019;01-01-2019;MARZO;I;0
2019;01-01-2019;MARZO;II;0
2019;01-01-2019;MARZO;III;3
2019;01-01-2019;MARZO;IV;9
2019;01-01-2019;MARZO;V;120
2019;01-01-2019;MARZO;RM;63
2019;01-01-2019;MARZO;VI;59
2019;01-01-2019;MARZO;VII;175
2019;01-01-2019;MARZO;XVI;90
2019;01-01-2019;MARZO;VIII;416
2019;01-01-2019;MARZO;IX;355
2019;01-01-2019;MARZO;XIV;49
2019;01-01-2019;MARZO;X;21
2019;01-01-2019;MARZO;XI;4
2019;01-01-2019;ABRIL;XV;0
2019;01-01-2019;ABRIL;I;0
2019;01-01-2019;ABRIL;II;0
2019;01-01-2019;ABRIL;III;3
2019;01-01-2019;ABRIL;IV;3
2019;01-01-2019;ABRIL;V;54
2019;01-01-2019;ABRIL;RM;20
2019;01-01-2019;ABRIL;VI;25
2019;01-01-2019;ABRIL;VII;99
2019;01-01-2019;ABRIL;XVI;100
2019;01-01-2019;ABRIL;VIII;220
2019;01-01-2019;ABRIL;IX;149
2019;01-01-2019;ABRIL;XIV;9
2019;01-01-2019;ABRIL;X;3
2019;01-01-2019;ABRIL;XI;1
2019;01-01-2019;MAYO;XV;0
2019;01-01-2019;MAYO;I;0
2019;01-01-2019;MAYO;II;0
2019;01-01-2019;MAYO;III;1
2019;01-01-2019;MAYO;IV;0
2019;01-01-2019;MAYO;V;56
2019;01-01-2019;MAYO;RM;13
2019;01-01-2019;MAYO;VI;7
2019;01-01-2019;MAYO;VII;12
2019;01-01-2019;MAYO;XVI;6
2019;01-01-2019;MAYO;VIII;17
2019;01-01-2019;MAYO;IX;5
2019;01-01-2019;MAYO;XIV;0
2019;01-01-2019;MAYO;X;0
2019;01-01-2019;MAYO;XI;0
2019;01-01-2019;JUNIO;XV;1
2019;01-01-2019;JUNIO;I;0
2019;01-01-2019;JUNIO;II;0
2019;01-01-2019;JUNIO;III;1
2019;01-01-2019;JUNIO;IV;0
2019;01-01-2019;JUNIO;V;6
2019;01-01-2019;JUNIO;RM;2
2019;01-01-2019;JUNIO;VI;0
2019;01-01-2019;JUNIO;VII;0
2019;01-01-2019;JUNIO;XVI;0
2019;01-01-2019;JUNIO;VIII;0
2019;01-01-2019;JUNIO;IX;2
2019;01-01-2019;JUNIO;XIV;0
2019;01-01-2019;JUNIO;X;0
2019;01-01-2019;JUNIO;XI;0
2020;01-01-2020;JULIO;XV;1
2020;01-01-2020;JULIO;I;1
2020;01-01-2020;JULIO;II;0
2020;01-01-2020;JULIO;III;0
2020;01-01-2020;JULIO;IV;1
2020;01-01-2020;JULIO;V;1
2020;01-01-2020;JULIO;RM;1
2020;01-01-2020;JULIO;VI;0
2020;01-01-2020;JULIO;VII;3
2020;01-01-2020;JULIO;XVI;1
2020;01-01-2020;JULIO;VIII;0
2020;01-01-2020;JULIO;IX;1
2020;01-01-2020;JULIO;XIV;0
2020;01-01-2020;JULIO;X;0
2020;01-01-2020;JULIO;XI;0
2020;01-01-2020;AGOSTO;XV;3
2020;01-01-2020;AGOSTO;I;2
2020;01-01-2020;AGOSTO;II;2
2020;01-01-2020;AGOSTO;III;1
2020;01-01-2020;AGOSTO;IV;7
2020;01-01-2020;AGOSTO;V;14
2020;01-01-2020;AGOSTO;RM;10
2020;01-01-2020;AGOSTO;VI;2
